Run accession,reference_id,aligned_reads,covered_bases,species,common_name,SARS2_aligned_reads,total_reads,preprocessed_reads,sample,Sample name,Collection date,description,Isolation source
CRR710939,NC_020637.1,0,0,Mustela sibirica,Siberian weasel,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_029888.1,0,0,Rattus tiomanicus,Mayalan field rat,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_036430.1,2,86,Muntiacus putaoensis,leaf deer,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_026063.1,3,129,Ovis orientalis,sheep,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_013700.1,144,5026,Nyctereutes procyonoides,raccoon dog,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_023459.1,1,43,Vulpes zerda,fennec fox,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,AC_000022.2,2,86,Rattus norvegicus,brown rat,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_020645.1,1,43,Arctonyx collaris,hog badger,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_018367.1,0,0,Marmota himalayana,Himalayan marmot,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_026723.1,0,0,Urocyon cinereoargenteus,gray fox,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_028161.1,0,0,Capra aegagrus,goat,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_004926.1,0,0,Andrias davidianus,Chinese salamander,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_003408.1,28,1020,Coturnix japonica,quail,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_011710.1,0,0,Larimichthys crocea,yellow croaker (fish),0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_002080.2,0,0,Erinaceus europaeus,European hedgehog,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_002008.4,293,7792,Canis lupus,dog,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_026459.1,10,391,Streptopelia chinensis,spotted dove,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_005033.1,0,0,Hemiechinus auritus,long-eared hedgehog,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_003489.1,0,0,Ictalurus punctatus,catfish,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_012920.1,47,1885,Homo sapiens,human,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_001913.1,83,3085,Oryctolagus cuniculus,rabbit,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_006853.1,0,0,Bos taurus,cow,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,NC_010288.1,4,172,Ctenopharyngodon idella,carp,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710939,KX964606.1,0,0,Erinaceus amurensis,Amur hedgehog,0,227313012,227303961,HJ200004-20200112-1,Env_0519,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_029403.1,0,0,Paguma larvata,masked palm civet,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_012095.1,2776,13840,Sus scrofa,pig,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_050263.1,0,0,Hystrix brachyura,Malayan porcupine,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_021478.1,52,1945,Rhizomys pruinosus,hoary bamboo rat,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_020011.1,1,43,Channa maculata,snakehead fish,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_028308.1,12,430,Felis margarita,sand cat,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_023982.1,5,215,Amaurornis akool,brown bush hen,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_030041.1,34,1283,Ptyas mucosa,Oriental rat snake,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_003192.1,0,0,Monopterus albus,swamp eel,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_014686.1,1,43,Micropterus salmoides,Largemouth bass,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_011389.1,322,8593,Naja atra,Chinese cobra,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_031867.1,17,688,Columba rupestris,pigeon,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_036369.1,3,97,Otocyon megalotis,bat-eared fox,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_040902.1,166,5091,Gallus gallus,chicken,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_022418.1,2791,14736,Anas poecilorhyncha,spot-billed duck,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_020637.1,0,0,Mustela sibirica,Siberian weasel,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_029888.1,0,0,Rattus tiomanicus,Mayalan field rat,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_036430.1,4,172,Muntiacus putaoensis,leaf deer,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_026063.1,3,129,Ovis orientalis,sheep,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_013700.1,298,7629,Nyctereutes procyonoides,raccoon dog,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_023459.1,2,86,Vulpes zerda,fennec fox,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,AC_000022.2,0,0,Rattus norvegicus,brown rat,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_020645.1,85,3044,Arctonyx collaris,hog badger,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_018367.1,5869,15192,Marmota himalayana,Himalayan marmot,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_026723.1,1,43,Urocyon cinereoargenteus,gray fox,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_028161.1,0,0,Capra aegagrus,goat,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_004926.1,0,0,Andrias davidianus,Chinese salamander,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_003408.1,20,760,Coturnix japonica,quail,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_011710.1,1,43,Larimichthys crocea,yellow croaker (fish),0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_002080.2,14,518,Erinaceus europaeus,European hedgehog,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_002008.4,2582,15322,Canis lupus,dog,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_026459.1,162,5313,Streptopelia chinensis,spotted dove,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_005033.1,1,43,Hemiechinus auritus,long-eared hedgehog,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_003489.1,0,0,Ictalurus punctatus,catfish,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_012920.1,80,2845,Homo sapiens,human,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_001913.1,4205,16070,Oryctolagus cuniculus,rabbit,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_006853.1,2,86,Bos taurus,cow,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,NC_010288.1,0,0,Ctenopharyngodon idella,carp,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710940,KX964606.1,100,2624,Erinaceus amurensis,Amur hedgehog,0,115311032,115290866,HJ200005-20200112-1,Env_0520,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710941,NC_029403.1,0,0,Paguma larvata,masked palm civet,0,128838556,128816135,HJ200006-20200112-1,Env_0521,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710941,NC_012095.1,0,0,Sus scrofa,pig,0,128838556,128816135,HJ200006-20200112-1,Env_0521,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710941,NC_050263.1,2,86,Hystrix brachyura,Malayan porcupine,0,128838556,128816135,HJ200006-20200112-1,Env_0521,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710941,NC_021478.1,8,258,Rhizomys pruinosus,hoary bamboo rat,0,128838556,128816135,HJ200006-20200112-1,Env_0521,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710941,NC_020011.1,0,0,Channa maculata,snakehead fish,0,128838556,128816135,HJ200006-20200112-1,Env_0521,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710941,NC_028308.1,8,344,Felis margarita,sand cat,0,128838556,128816135,HJ200006-20200112-1,Env_0521,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710941,NC_023982.1,1,43,Amaurornis akool,brown bush hen,0,128838556,128816135,HJ200006-20200112-1,Env_0521,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710941,NC_030041.1,9,215,Ptyas mucosa,Oriental rat snake,0,128838556,128816135,HJ200006-20200112-1,Env_0521,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710941,NC_003192.1,0,0,Monopterus albus,swamp eel,0,128838556,128816135,HJ200006-20200112-1,Env_0521,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710941,NC_014686.1,0,0,Micropterus salmoides,Largemouth bass,0,128838556,128816135,HJ200006-20200112-1,Env_0521,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710941,NC_011389.1,2,43,Naja atra,Chinese cobra,0,128838556,128816135,HJ200006-20200112-1,Env_0521,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710941,NC_031867.1,1,43,Columba rupestris,pigeon,0,128838556,128816135,HJ200006-20200112-1,Env_0521,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710941,NC_036369.1,1,43,Otocyon megalotis,bat-eared fox,0,128838556,128816135,HJ200006-20200112-1,Env_0521,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710941,NC_040902.1,39,1319,Gallus gallus,chicken,0,128838556,128816135,HJ200006-20200112-1,Env_0521,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710941,NC_022418.1,30,1211,Anas poecilorhyncha,spot-billed duck,0,128838556,128816135,HJ200006-20200112-1,Env_0521,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710941,NC_020637.1,0,0,Mustela sibirica,Siberian weasel,0,128838556,128816135,HJ200006-20200112-1,Env_0521,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
